Symbol,DATE,Open Price,Prev Close,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades
TCS,27-Mar-2018,2825,2817,2863,2823.05,2843.8,2847.7,2845.6,1247287,3549278192.6,101404
TCS,28-Mar-2018,2835.9,2847.7,2875,2825,2849.35,2849.15,2854.33,3432827,9798420780.5,127771
TCS,02-Apr-2018,2840,2849.15,2914,2840,2903,2909.65,2888.94,831494,2402139242.2,67851
TCS,03-Apr-2018,2892.1,2909.65,2929.9,2892.1,2908.4,2911.25,2907.92,968645,2816742760.65,49338
TCS,04-Apr-2018,2929.45,2911.25,2934,2892,2906.9,2910.9,2914.91,1420910,4141824122.7,73678
TCS,05-Apr-2018,2926.55,2910.9,2963.75,2920.35,2954.1,2957.95,2949.56,904712,2668499201.95,50519
TCS,06-Apr-2018,2954,2957.95,2960,2926.55,2939.7,2950.3,2943.69,564509,1661739852,35618
TCS,09-Apr-2018,2939.7,2950.3,2963.5,2915,2925.05,2923.9,2936.88,617933,1814796241.2,61304
TCS,10-Apr-2018,2925.7,2923.9,2957.25,2925.7,2933.4,2937.6,2943.58,592266,1743380856.55,56834
TCS,11-Apr-2018,2950.6,2937.6,3025,2945.6,3010,3014.15,2987.68,1562208,4667384473.9,79572
TCS,12-Apr-2018,3010,3014.15,3150,3007.95,3136,3139.25,3116.29,3057180,9527046571.4,138550
